,matchId,contestantId,periodId,timeMin,timeMinSec,timestamp,playerOnId,playerOffId,subReason
0,16ziqpcwrfxykpgdo1cz3oj6c,59d4d2m78t2lqabd1m7o90std,2,46,45:00,2020-12-13T00:29:28Z,eeqnkxrcutljzjb9moijcz6qd,3i66iyijtz2p4xd7ngsc444ph,Tactical
1,16ziqpcwrfxykpgdo1cz3oj6c,59d4d2m78t2lqabd1m7o90std,2,68,67:22,2020-12-13T00:52:00Z,757f9x11lzcug3d6sn39d85wp,18pa8hde4d0jkbtpltej87tg5,Tactical
2,16ziqpcwrfxykpgdo1cz3oj6c,59d4d2m78t2lqabd1m7o90std,2,68,67:38,2020-12-13T00:52:16Z,4yrdgfx2ywrejye3jt3s3udw5,ez2zexeuxf9nv1uozq2sl5iax,Tactical
3,16ziqpcwrfxykpgdo1cz3oj6c,4y5xl8r1nkg1n9hnjzo53v8xk,2,76,75:15,2020-12-13T00:59:53Z,4se88iulp9win99uybducyi8l,b5wgtt6qzb70f7r2ujf2kzlqt,Tactical
4,16ziqpcwrfxykpgdo1cz3oj6c,4y5xl8r1nkg1n9hnjzo53v8xk,2,90,89:23,2020-12-13T01:14:01Z,a7twiics4lxbx3cmji98he2fp,e0ztmxmalp3ck3tjbwe3wmfo5,Tactical
5,16ziqpcwrfxykpgdo1cz3oj6c,4y5xl8r1nkg1n9hnjzo53v8xk,2,94,93:28,2020-12-13T01:18:06Z,c3edb0y454t4uwiu2yzw6un10,59oi89awh1na996h27otd1905,Tactical
6,e9hmyaml8l8lvehcm4vtgffxm,cpqaizhc99tbsqm6h2cgampio,2,59,58:15,2020-03-15T22:21:19Z,efjep87i249016u2gusljv8ph,6eqxtayx7vsjujc8viicz987p,Tactical
7,e9hmyaml8l8lvehcm4vtgffxm,1iy5a1mzucfenathcnlhmp95a,2,71,70:52,2020-03-15T22:33:56Z,ebk2j4h9wud6hbhit0dv4ptnu,asemdmv1osabmn120g5ruhud,Tactical
8,e9hmyaml8l8lvehcm4vtgffxm,1iy5a1mzucfenathcnlhmp95a,2,77,77:00,2020-03-15T22:40:04Z,1jpzv3pesjkjfm1x28nl89sk5,5m7gtqlmb66jcwhqmfebt46vp,Injury
9,e9hmyaml8l8lvehcm4vtgffxm,cpqaizhc99tbsqm6h2cgampio,2,80,79:55,2020-03-15T22:42:59Z,dfszhlsfxw23vqsihkwimmxgp,9l8hpz13d78bw7b77iclsnahh,Tactical
10,e9hmyaml8l8lvehcm4vtgffxm,1iy5a1mzucfenathcnlhmp95a,2,83,82:29,2020-03-15T22:45:33Z,d46y7m9lmgutxjpf2gasvces5,65udjcug6sgbcb0wtuvbixu51,Tactical
11,e9hmyaml8l8lvehcm4vtgffxm,cpqaizhc99tbsqm6h2cgampio,2,86,85:30,2020-03-15T22:48:33Z,93jw0w8ltzs7howa8fe5grn8q,748h26tk6u48g3iwpcwjsbe8l,Tactical
12,35uxmvta1p7xfwsj4de7w16cq,8rpjhpm2j1q7p40zfmlqpj8am,1,41,40:39,2020-02-02T22:00:25Z,5in8ya35qsmdsmw09oianuh2h,4lavermlnoyl8wqjkwpx5uytx,Tactical
13,35uxmvta1p7xfwsj4de7w16cq,8rpjhpm2j1q7p40zfmlqpj8am,2,53,52:40,2020-02-02T22:30:55Z,b9b44wsl4d24yps6luijnhgix,4rf8lr9ebnebwviw3spv6iyg9,Tactical
14,35uxmvta1p7xfwsj4de7w16cq,8rpjhpm2j1q7p40zfmlqpj8am,2,71,70:26,2020-02-02T22:48:41Z,ea0e11ky6morei5ajpeamfwmh,50pzs8ih772n4u1dvuquf05w5,Tactical
15,35uxmvta1p7xfwsj4de7w16cq,7gkwmrw0cjz0m168ouw00z4gy,2,76,75:29,2020-02-02T22:53:44Z,bhu3hiq2ln2cso48ndqe17bvt,7swl6vdfvr4somv33kiobm51,Tactical
16,35uxmvta1p7xfwsj4de7w16cq,7gkwmrw0cjz0m168ouw00z4gy,2,88,87:28,2020-02-02T23:05:43Z,39qv8yz0yfoa7sqxard74b90q,d3swiv7qjcdrnf2i6y5egz6qd,Tactical
17,2llzoi9rg31t76n45t85znlzo,4y5xl8r1nkg1n9hnjzo53v8xk,1,45,44:36,2020-11-18T14:17:06Z,e0ztmxmalp3ck3tjbwe3wmfo5,b5wgtt6qzb70f7r2ujf2kzlqt,Tactical
18,2llzoi9rg31t76n45t85znlzo,bd1veyn5g4r8zbaquf8b8pksp,2,61,60:27,2020-11-18T14:56:35Z,87z83zs05oeexy65m84jhm5zp,3wve66zmimi3kffepdjc65m1h,Tactical
19,2llzoi9rg31t76n45t85znlzo,bd1veyn5g4r8zbaquf8b8pksp,2,72,71:28,2020-11-18T15:07:36Z,ch24btk29fxkdm14rzea7igdm,7p1eebxgitfz4bhv988kbiqne,Tactical
20,2llzoi9rg31t76n45t85znlzo,bd1veyn5g4r8zbaquf8b8pksp,2,72,71:38,2020-11-18T15:07:46Z,napvicstt332tuhec6iyx5n9,dy08mj43eioa2zt491zm965ii,Tactical
21,2llzoi9rg31t76n45t85znlzo,4y5xl8r1nkg1n9hnjzo53v8xk,2,81,80:45,2020-11-18T15:16:53Z,4se88iulp9win99uybducyi8l,5io2106rxpshzsc39qigm1nth,Tactical
22,2llzoi9rg31t76n45t85znlzo,4y5xl8r1nkg1n9hnjzo53v8xk,2,85,84:26,2020-11-18T15:20:34Z,4djhcbmpkz312xefxyis1ad7u,de4yoz1uwu3b99x2af0pw85bd,Tactical
23,e4bpquhss9f0eh4i91qjpdroq,59d4d2m78t2lqabd1m7o90std,2,54,53:19,2020-09-26T22:50:59Z,4ry41imxbur7epfo5igydybpx,be2mkt8tl6bgnm4nyzb5l02c5,Injury
24,e4bpquhss9f0eh4i91qjpdroq,59d4d2m78t2lqabd1m7o90std,2,65,64:44,2020-09-26T23:02:24Z,8dfo8a5fvu2qpca8hgnm980d1,ez2zexeuxf9nv1uozq2sl5iax,Tactical
25,e4bpquhss9f0eh4i91qjpdroq,59d4d2m78t2lqabd1m7o90std,2,65,64:45,2020-09-26T23:02:25Z,as7z3zymiedo4zip710ckhdxx,5ajtpr7zaybavvee6wv16yh1x,Tactical
26,e4bpquhss9f0eh4i91qjpdroq,59d4d2m78t2lqabd1m7o90std,2,73,72:28,2020-09-26T23:10:08Z,1udhwk2qkh23pl0vykuj8m7rp,757f9x11lzcug3d6sn39d85wp,Tactical
27,e4bpquhss9f0eh4i91qjpdroq,bd1veyn5g4r8zbaquf8b8pksp,2,74,73:01,2020-09-26T23:10:41Z,377mqwyb9c1ffvfbrw0a48dzp,ch24btk29fxkdm14rzea7igdm,Tactical
28,e4bpquhss9f0eh4i91qjpdroq,bd1veyn5g4r8zbaquf8b8pksp,2,74,73:17,2020-09-26T23:10:57Z,9hop4kpyrrkombigyebfbiifp,egdpq1pva7hl7w0yfnwj469cl,Tactical
29,e4bpquhss9f0eh4i91qjpdroq,59d4d2m78t2lqabd1m7o90std,2,74,73:20,2020-09-26T23:11:00Z,18pa8hde4d0jkbtpltej87tg5,brkd7vi8zwf9oc1xhncco4mei,Tactical
30,e4bpquhss9f0eh4i91qjpdroq,bd1veyn5g4r8zbaquf8b8pksp,2,75,74:49,2020-09-26T23:12:29Z,dy08mj43eioa2zt491zm965ii,napvicstt332tuhec6iyx5n9,Tactical
31,e4bpquhss9f0eh4i91qjpdroq,bd1veyn5g4r8zbaquf8b8pksp,2,80,79:53,2020-09-26T23:17:33Z,b4ytzudyuyzbppt00qnrxov6x,3yugvnpaflo89btdo3yw5eklx,Tactical
32,e483wx49hik12tglkjcj3z4ve,7gkwmrw0cjz0m168ouw00z4gy,2,46,45:00,2020-09-26T20:06:03Z,7qinj1hp24xlzrp40lji1r3rp,39qv8yz0yfoa7sqxard74b90q,Tactical
33,e483wx49hik12tglkjcj3z4ve,7gkwmrw0cjz0m168ouw00z4gy,2,46,45:00,2020-09-26T20:06:12Z,avzd8n4n9x655hu62cspydot1,1b9ec92r9tun64lxs17e8xtzo,Tactical
34,e483wx49hik12tglkjcj3z4ve,7gkwmrw0cjz0m168ouw00z4gy,2,46,45:00,2020-09-26T20:06:29Z,6gxaissxsaf19icbrv0na8b8p,4zua1e18eslclq6hqxrwncmol,Tactical
35,e483wx49hik12tglkjcj3z4ve,7gkwmrw0cjz0m168ouw00z4gy,2,46,45:00,2020-09-26T20:06:36Z,eqdo9vp6b1wkfvfz4zfj6iml1,5hjsl94zct7s9kakzo0avb845,Tactical
36,e483wx49hik12tglkjcj3z4ve,7gkwmrw0cjz0m168ouw00z4gy,2,46,45:00,2020-09-26T20:06:48Z,3k8wr5chjtaakdyyftcqpak0l,e6puu4lhwxpnfw1jpffi4cewa,Tactical
37,e483wx49hik12tglkjcj3z4ve,9dqkgu00tn42928lrrxlis95a,2,67,66:58,2020-09-26T20:29:33Z,5h1pmc7hvyztuuwrrdeoth2ol,1z0ee5hxms409lpw0xysut3h1,Tactical
38,e483wx49hik12tglkjcj3z4ve,9dqkgu00tn42928lrrxlis95a,2,89,88:24,2020-09-26T20:50:59Z,eqbwy8i0csaw6ym2u7w1vnpxw,dhy4u5ea6vtob2g2ugvzrn93p,Tactical
39,e483wx49hik12tglkjcj3z4ve,9dqkgu00tn42928lrrxlis95a,2,91,90:50,2020-09-26T20:53:25Z,7pfg5o00t7x7u4w0raxp0obmd,crbzje4uia8cbjfw0707ieitx,Tactical
40,6yulwht5v41j7ks1pd8jgc296,4y5xl8r1nkg1n9hnjzo53v8xk,2,62,61:23,2020-02-17T01:20:37Z,5io2106rxpshzsc39qigm1nth,de4yoz1uwu3b99x2af0pw85bd,Tactical
41,6yulwht5v41j7ks1pd8jgc296,4y5xl8r1nkg1n9hnjzo53v8xk,2,73,72:29,2020-02-17T01:31:43Z,7o1wgekbdpne9thpsdtr1kxqt,e0ztmxmalp3ck3tjbwe3wmfo5,Tactical
42,6yulwht5v41j7ks1pd8jgc296,bd1veyn5g4r8zbaquf8b8pksp,2,73,72:30,2020-02-17T01:31:43Z,87z83zs05oeexy65m84jhm5zp,3wve66zmimi3kffepdjc65m1h,Tactical
43,6yulwht5v41j7ks1pd8jgc296,bd1veyn5g4r8zbaquf8b8pksp,2,75,74:30,2020-02-17T01:33:44Z,377mqwyb9c1ffvfbrw0a48dzp,5ubpbn6j49ob3rmfq4ac356tx,Tactical
44,6yulwht5v41j7ks1pd8jgc296,bd1veyn5g4r8zbaquf8b8pksp,2,77,76:40,2020-02-17T01:35:53Z,7p1eebxgitfz4bhv988kbiqne,egdpq1pva7hl7w0yfnwj469cl,Tactical
45,6yulwht5v41j7ks1pd8jgc296,4y5xl8r1nkg1n9hnjzo53v8xk,2,89,89:00,2020-02-17T01:48:13Z,ezluhud7em2pqaxydptrd1gfe,aoob5p543hjjcc0bpljyqct7t,Tactical
46,9ojvxqa64pgu8jjuloey2ymwa,8puc16dm0ut6bvv6u6ivpe2ch,2,67,66:48,2020-02-24T00:23:26Z,e78doxgzcih1dfw6qwsxf987p,7a6plhoikmr9iy5mjntgoqdwp,Tactical
47,9ojvxqa64pgu8jjuloey2ymwa,59d4d2m78t2lqabd1m7o90std,2,68,67:48,2020-02-24T00:24:26Z,3i66iyijtz2p4xd7ngsc444ph,18pa8hde4d0jkbtpltej87tg5,Tactical
48,9ojvxqa64pgu8jjuloey2ymwa,8puc16dm0ut6bvv6u6ivpe2ch,2,72,71:07,2020-02-24T00:27:45Z,em2957qngzi3thmrksunwe9qt,8horddn9v6sm5qyeqxilxobf9,Tactical
49,9ojvxqa64pgu8jjuloey2ymwa,59d4d2m78t2lqabd1m7o90std,2,77,76:03,2020-02-24T00:32:41Z,as7z3zymiedo4zip710ckhdxx,brkd7vi8zwf9oc1xhncco4mei,Tactical
50,9ojvxqa64pgu8jjuloey2ymwa,59d4d2m78t2lqabd1m7o90std,2,77,76:08,2020-02-24T00:32:46Z,1ai6aiqnprhl5yrr8xfdswxnu,4yrdgfx2ywrejye3jt3s3udw5,Injury
51,9ojvxqa64pgu8jjuloey2ymwa,8puc16dm0ut6bvv6u6ivpe2ch,2,82,81:28,2020-02-24T00:38:06Z,289j6352e5kqzak6au656l4np,al3ls8yq5tgr0ss8vdea84ogl,Tactical
52,18ygbx2z2q3pesbr1ljpxiru2,eizgmllil1zrzpk6zbue0hl7m,2,70,69:26,2020-01-26T00:58:32Z,c487t25grh1jsxb0u61581jh1,3893inqanep5u2ivre7qo33kl,Tactical
53,18ygbx2z2q3pesbr1ljpxiru2,eizgmllil1zrzpk6zbue0hl7m,2,70,69:36,2020-01-26T00:58:42Z,3gl531k6v6qumpxb5tp17nxlh,7oqj9f7v7ev94cll5wq1u2h1x,Tactical
54,18ygbx2z2q3pesbr1ljpxiru2,eizgmllil1zrzpk6zbue0hl7m,2,70,69:42,2020-01-26T00:58:48Z,bejytm4vbwd22kv0kosy0hd5h,8jiug6aq1plhdoc07u3fem6l1,Tactical
55,18ygbx2z2q3pesbr1ljpxiru2,59d4d2m78t2lqabd1m7o90std,2,70,70:00,2020-01-26T00:59:06Z,as7z3zymiedo4zip710ckhdxx,brkd7vi8zwf9oc1xhncco4mei,Tactical
56,18ygbx2z2q3pesbr1ljpxiru2,59d4d2m78t2lqabd1m7o90std,2,71,70:30,2020-01-26T00:59:37Z,1ai6aiqnprhl5yrr8xfdswxnu,8vrkluulimwjtncia6xiui5zp,Tactical
57,18ygbx2z2q3pesbr1ljpxiru2,59d4d2m78t2lqabd1m7o90std,2,78,77:39,2020-01-26T01:06:45Z,3i66iyijtz2p4xd7ngsc444ph,18pa8hde4d0jkbtpltej87tg5,Tactical
58,8gqoke3u7ctdhwynfiryu6xp0,bw2py3aiws1rq61pokete3kv2,2,46,45:00,2020-10-21T17:37:14Z,d1n8c12yrs5e63pu68y63cp1x,61i2gjx5prb951skhn9po6a51,Tactical
59,8gqoke3u7ctdhwynfiryu6xp0,bw2py3aiws1rq61pokete3kv2,2,46,45:00,2020-10-21T17:37:50Z,c832vblhgabxypcw32zgzgs0l,eiedn3v0jovrp94o5gm3aob85,Tactical
60,8gqoke3u7ctdhwynfiryu6xp0,4y5xl8r1nkg1n9hnjzo53v8xk,2,78,77:03,2020-10-21T18:12:49Z,e0ztmxmalp3ck3tjbwe3wmfo5,hj91p5o7cbehtivvgeoswct1,Tactical
61,8gqoke3u7ctdhwynfiryu6xp0,bw2py3aiws1rq61pokete3kv2,2,82,81:05,2020-10-21T18:16:50Z,7lqrv433cz9feh1qjo0wp7oix,dt86y76v2vnu1r5u10sv1rlxx,Tactical
62,8gqoke3u7ctdhwynfiryu6xp0,4y5xl8r1nkg1n9hnjzo53v8xk,2,83,82:53,2020-10-21T18:18:39Z,eea4xou4t41cwkpuhj37wprrp,5io2106rxpshzsc39qigm1nth,Tactical
63,8gqoke3u7ctdhwynfiryu6xp0,bw2py3aiws1rq61pokete3kv2,2,92,91:04,2020-10-21T18:26:50Z,9wpf27hnzrqdazy0rcc27nit,d1n8c12yrs5e63pu68y63cp1x,Injury
64,8gqoke3u7ctdhwynfiryu6xp0,4y5xl8r1nkg1n9hnjzo53v8xk,2,95,94:22,2020-10-21T18:30:08Z,1ugulgez2lig6zzhphceounyt,7o1wgekbdpne9thpsdtr1kxqt,Tactical
65,71urz6or373xk6iwl09hvly0a,cdj7tqbsake4a0ks5pwm23t23,2,52,51:17,2020-09-10T20:09:15Z,cn9hx4byy5adg51wu4txij4r9,8j05rd1gnn1h9yicjwwr28wk5,Tactical
66,71urz6or373xk6iwl09hvly0a,4wb893al733feakm9teqqqnlg,2,54,53:54,2020-09-10T20:11:52Z,2vq6zte475lnqe51wu8ub6ok5,82u8tt9aazfveho8oxtqdnvmd,Tactical
67,71urz6or373xk6iwl09hvly0a,cdj7tqbsake4a0ks5pwm23t23,2,66,65:36,2020-09-10T20:23:34Z,61ehord47n9436zz92f40xk9h,dr7dvl3cmpe1c3tmu2g0xszpx,Tactical
68,71urz6or373xk6iwl09hvly0a,4wb893al733feakm9teqqqnlg,2,73,72:15,2020-09-10T20:30:13Z,2knmaxmdj593azj6y8jf7c7o5,gr9yavamkh4wlc9tk0x4355h,Tactical
69,71urz6or373xk6iwl09hvly0a,4wb893al733feakm9teqqqnlg,2,73,72:25,2020-09-10T20:30:23Z,aa4o1wvjk05ta7wmox9b6kzfu,c1w8b6hy98azzdz48pw8uago9,Tactical
70,71urz6or373xk6iwl09hvly0a,4wb893al733feakm9teqqqnlg,2,73,72:38,2020-09-10T20:30:36Z,deif1zcm3cu6fw7yqogo2eevp,34x6eabrx5t9one9q6ifwtyp5,Tactical
71,71urz6or373xk6iwl09hvly0a,cdj7tqbsake4a0ks5pwm23t23,2,80,79:20,2020-09-10T20:37:18Z,a85ou2fbpndhtgji6in5mrz6d,epfwjk84jo741igp7fxe4c2qd,Tactical
72,71urz6or373xk6iwl09hvly0a,cdj7tqbsake4a0ks5pwm23t23,2,80,79:27,2020-09-10T20:37:25Z,arj6wz36r6wr961xynqg4m4lx,r2qjdlnjtjagkm5m1v1ulck5,Tactical
73,9pvq78gijvvhyyc6ujqjf6g6i,bw2py3aiws1rq61pokete3kv2,2,60,59:13,2020-03-01T16:20:00Z,b3gzwpdhc43oz9u4ihkqgug2d,6aiecfxg2e102e6vg8vfaf8x5,Tactical
74,9pvq78gijvvhyyc6ujqjf6g6i,2nxp7ufclxwbtaozvx5zj1zym,2,72,71:18,2020-03-01T16:32:05Z,1uoccfo2zmmgwopxo0c3cotsl,7lkqdyv0ws65x67rq7gb62t7u,Tactical
75,9pvq78gijvvhyyc6ujqjf6g6i,bw2py3aiws1rq61pokete3kv2,2,72,71:26,2020-03-01T16:32:12Z,c832vblhgabxypcw32zgzgs0l,eiedn3v0jovrp94o5gm3aob85,Tactical
76,9pvq78gijvvhyyc6ujqjf6g6i,bw2py3aiws1rq61pokete3kv2,2,82,81:19,2020-03-01T16:42:06Z,1t4oikyv7gf8swvxr7gt54iqx,8tnwk51hux01mkksugg9clvx1,Tactical
77,9pvq78gijvvhyyc6ujqjf6g6i,2nxp7ufclxwbtaozvx5zj1zym,2,82,81:40,2020-03-01T16:42:26Z,77bwgkpu6tylbyfvuwdzoek15,d284o2jocsng4d7uonb33gd05,Tactical
78,9pvq78gijvvhyyc6ujqjf6g6i,2nxp7ufclxwbtaozvx5zj1zym,2,90,89:37,2020-03-01T16:50:24Z,8jy143c8zhw9oa8dna0jgjlrd,dpn7l86wmk0s8s8vc9f0fnz6x,Tactical
79,17et6fhgyf6mzhey69rfuhd04,1iy5a1mzucfenathcnlhmp95a,1,27,26:28,2020-12-12T21:26:37Z,dnijkixgjrb0tzksiww8danyt,dtck8v3ab0lysshn7yd0bvjs9,Tactical
80,17et6fhgyf6mzhey69rfuhd04,ehsvy9m92bp6ktgoy6pwv8rdm,2,46,45:00,2020-12-12T22:04:29Z,6dxsdgtdm4paxhbh7jsi2d1ey,diauyo66kudxbolux358mjhed,Tactical
81,17et6fhgyf6mzhey69rfuhd04,1iy5a1mzucfenathcnlhmp95a,2,68,67:16,2020-12-12T22:27:11Z,5m7gtqlmb66jcwhqmfebt46vp,9stzu6e305ufeguh1ix1l0e7d,Tactical
82,17et6fhgyf6mzhey69rfuhd04,ehsvy9m92bp6ktgoy6pwv8rdm,2,74,73:34,2020-12-12T22:33:29Z,emxgknli5uxn1xhkmxdixyh91,2ir7ctowdenj07bq50l20wq8l,Injury
83,17et6fhgyf6mzhey69rfuhd04,ehsvy9m92bp6ktgoy6pwv8rdm,2,81,80:20,2020-12-12T22:40:15Z,88na7bm2u6mfwnwsann9qu1gp,3loc50uo96004zxczuihbzrh1,Tactical
84,17et6fhgyf6mzhey69rfuhd04,1iy5a1mzucfenathcnlhmp95a,2,81,80:42,2020-12-12T22:40:36Z,d46y7m9lmgutxjpf2gasvces5,65udjcug6sgbcb0wtuvbixu51,Tactical
85,17et6fhgyf6mzhey69rfuhd04,1iy5a1mzucfenathcnlhmp95a,2,81,80:45,2020-12-12T22:40:40Z,dy5sscczaflizhuwviym5gwd1,b9zm1s1sjespi01z9v3bwnkr9,Tactical
86,17et6fhgyf6mzhey69rfuhd04,ehsvy9m92bp6ktgoy6pwv8rdm,2,86,85:40,2020-12-12T22:45:35Z,2pvxu1njn98w26idcbacr6j1l,1wtcag5leh2alsw29zj1vdd6,Injury
87,e3vkr08m8zbsa20k90v2gmvsa,2nxp7ufclxwbtaozvx5zj1zym,1,48,47:53,2020-09-25T22:21:21Z,dis4tagobey83gxdzp0tnc2xh,dpn7l86wmk0s8s8vc9f0fnz6x,Tactical
88,e3vkr08m8zbsa20k90v2gmvsa,cpqaizhc99tbsqm6h2cgampio,2,46,45:00,2020-09-25T22:38:10Z,brygiblt5qpvwqyxp8plebc9h,4fnpaivagpwm6rmqsq5ipdcoa,Tactical
89,e3vkr08m8zbsa20k90v2gmvsa,2nxp7ufclxwbtaozvx5zj1zym,2,69,68:35,2020-09-25T23:02:42Z,8jy143c8zhw9oa8dna0jgjlrd,dqavervezvshrj48bhuw0uzu1,Tactical
90,e3vkr08m8zbsa20k90v2gmvsa,2nxp7ufclxwbtaozvx5zj1zym,2,69,68:45,2020-09-25T23:02:52Z,45pb90gp1rl74bnvav530nasq,8w4oyuwlglsmei6yqqxrh4esp,Injury
91,e3vkr08m8zbsa20k90v2gmvsa,cpqaizhc99tbsqm6h2cgampio,2,71,70:49,2020-09-25T23:04:56Z,dfszhlsfxw23vqsihkwimmxgp,18ajcxwux2fx6dt7kzs6ehm95,Tactical
92,e3vkr08m8zbsa20k90v2gmvsa,cpqaizhc99tbsqm6h2cgampio,2,84,83:10,2020-09-25T23:17:17Z,32g0zywt8s050noms9nhrsa21,9l8hpz13d78bw7b77iclsnahh,Tactical
93,e3vkr08m8zbsa20k90v2gmvsa,2nxp7ufclxwbtaozvx5zj1zym,2,85,84:29,2020-09-25T23:18:36Z,77bwgkpu6tylbyfvuwdzoek15,e35lm9dtyk20pgja81zbvb3d,Tactical
94,9oemkgs5xvboxpfmt3b1ffjai,9dqkgu00tn42928lrrxlis95a,2,56,55:48,2020-02-23T00:46:18Z,65yndgr6z0ho64nvcxxsmyuhh,eueky9584m8m3qselgg3be4et,Tactical
95,9oemkgs5xvboxpfmt3b1ffjai,hfu6x1260h62zj7xl6cn95hx,2,68,67:17,2020-02-23T00:57:47Z,9syjo8gdmcsdv5czc1e8w4xxx,2061k6wctcwfxtmj6qcil42xh,Tactical
96,9oemkgs5xvboxpfmt3b1ffjai,9dqkgu00tn42928lrrxlis95a,2,73,72:45,2020-02-23T01:03:15Z,2vsfek9vs6zdvueb4v23vrj6d,1z0ee5hxms409lpw0xysut3h1,Tactical
97,9oemkgs5xvboxpfmt3b1ffjai,9dqkgu00tn42928lrrxlis95a,2,78,77:53,2020-02-23T01:08:23Z,351nzn9u8g8ju7qnl2cy4codm,crbzje4uia8cbjfw0707ieitx,Tactical
98,9oemkgs5xvboxpfmt3b1ffjai,hfu6x1260h62zj7xl6cn95hx,2,89,88:25,2020-02-23T01:18:55Z,1r0ykfguzzb2l7dthg9p85qeh,b44ryatcd56jc71lloj2u3lcl,Tactical
99,6xh7e6om0s7btpyvxdqjn8iga,8rpjhpm2j1q7p40zfmlqpj8am,2,46,45:00,2020-02-10T22:02:40Z,ea0e11ky6morei5ajpeamfwmh,95pzzekgfm9589ip2fomr3lxx,Tactical
100,6xh7e6om0s7btpyvxdqjn8iga,1zsb1ovzidi8rft1vzw4me71m,2,66,65:47,2020-02-10T22:24:09Z,1psp77of8z48io79kj56h0ez9,bckngmb2hloxry5zgkz6pqlm1,Tactical
101,6xh7e6om0s7btpyvxdqjn8iga,1zsb1ovzidi8rft1vzw4me71m,2,68,67:21,2020-02-10T22:25:43Z,bvi7qxhjj54wje1qm709065ed,2f5shtl4n0z0thj4h1sz13zrp,Tactical
102,6xh7e6om0s7btpyvxdqjn8iga,8rpjhpm2j1q7p40zfmlqpj8am,2,82,81:18,2020-02-10T22:39:40Z,2wdelc2e5oc4usb03p86ztwid,5i754yz270ysvlhywqor380r9,Tactical
103,6xh7e6om0s7btpyvxdqjn8iga,8rpjhpm2j1q7p40zfmlqpj8am,2,92,91:48,2020-02-10T22:50:10Z,cqsext9ohs3qcd11g6gdkv4ve,50pzs8ih772n4u1dvuquf05w5,Tactical
104,60mfls8gz3i03rm7ngwt2nsic,1f72vqlndphmzn45x0nhdqk3e,2,46,45:00,2020-11-23T01:32:27Z,cvgwdjc34ayove5oev1a0epk9,21yxomlpwzh54k7tivw3j457u,Tactical
105,60mfls8gz3i03rm7ngwt2nsic,7gkwmrw0cjz0m168ouw00z4gy,2,60,59:48,2020-11-23T01:47:20Z,7qinj1hp24xlzrp40lji1r3rp,4zi6eeqn2stbyebxwfwqhozx1,Tactical
106,60mfls8gz3i03rm7ngwt2nsic,1f72vqlndphmzn45x0nhdqk3e,2,65,64:21,2020-11-23T01:51:54Z,8davjer5vpeg0pa07h5mszzyt,1pxq5s6wcmaf31abep37buz85,Tactical
107,60mfls8gz3i03rm7ngwt2nsic,1f72vqlndphmzn45x0nhdqk3e,2,65,64:34,2020-11-23T01:52:07Z,egg8yn20s67x5awg9qupjrv9,auoha2xfik4deh4dphlrlvm22,Tactical
108,60mfls8gz3i03rm7ngwt2nsic,7gkwmrw0cjz0m168ouw00z4gy,2,91,90:40,2020-11-23T02:18:13Z,46zgunubdbe82ow2md0xf6o2y,9ng3r1au4q01ixq42sfn9x3h1,Tactical
109,8hlp7dbw7l4qoru8xyhrslhxw,hfu6x1260h62zj7xl6cn95hx,2,46,45:00,2020-10-30T15:07:54Z,cqukkxc9c4iowy3tydreue7rp,66nofvhbwt45i8ktim4a4l3hl,Tactical
110,8hlp7dbw7l4qoru8xyhrslhxw,hfu6x1260h62zj7xl6cn95hx,2,46,45:00,2020-10-30T15:08:06Z,9syjo8gdmcsdv5czc1e8w4xxx,dg6d5kv2m8nlk1vgzgymejhed,Tactical
111,8hlp7dbw7l4qoru8xyhrslhxw,1f72vqlndphmzn45x0nhdqk3e,2,77,76:44,2020-10-30T15:40:45Z,7xoqoy27popsl2g8irqw9mz85,21yxomlpwzh54k7tivw3j457u,Tactical
112,8hlp7dbw7l4qoru8xyhrslhxw,1f72vqlndphmzn45x0nhdqk3e,2,86,85:02,2020-10-30T15:49:03Z,auoha2xfik4deh4dphlrlvm22,8a06kc2fx1lr9nmjwishg6l79,Tactical
113,8hlp7dbw7l4qoru8xyhrslhxw,1f72vqlndphmzn45x0nhdqk3e,2,86,85:03,2020-10-30T15:49:04Z,46q7epouqsmoibpeh3qgamg2d,8davjer5vpeg0pa07h5mszzyt,Tactical
114,8hlp7dbw7l4qoru8xyhrslhxw,1f72vqlndphmzn45x0nhdqk3e,2,96,95:31,2020-10-30T15:59:32Z,8q8f0c9hgtv9ibnkburojxyp5,cvgwdjc34ayove5oev1a0epk9,Tactical
115,17aseptr0oghkdrecis5a2uqc,1zsb1ovzidi8rft1vzw4me71m,2,46,45:00,2020-12-13T23:24:58Z,9iqpj7lr77dd0sfgffnv48w5x,cgj4zia6o2z0a1kc5le49abc9,Tactical
116,17aseptr0oghkdrecis5a2uqc,9dqkgu00tn42928lrrxlis95a,2,46,45:00,2020-12-13T23:25:25Z,5yjiqgdcnka7bm1i4dknxvq0a,1g6yxzrygguwxhf7r4d8zor56,Tactical
117,17aseptr0oghkdrecis5a2uqc,9dqkgu00tn42928lrrxlis95a,2,53,52:45,2020-12-13T23:33:25Z,2vsfek9vs6zdvueb4v23vrj6d,7joud4uhw1jel9hzs110nquol,Tactical
118,17aseptr0oghkdrecis5a2uqc,9dqkgu00tn42928lrrxlis95a,2,70,69:02,2020-12-13T23:49:42Z,7pfg5o00t7x7u4w0raxp0obmd,1z0ee5hxms409lpw0xysut3h1,Tactical
